x,y
27825,234885504640000
27826,234903953350000
27827,234922402850000
27828,234940853140000
27829,234959304210000
27830,234977756070000
27831,234996208720000
27832,235014662150000
27833,235033116360000
27834,235051571370000
27835,235070027160000
27836,235088483730000
27837,235106941090000
27838,235125399240000
27839,235143858170000
27840,235162317890000
27841,235180778390000
27842,235199239680000
27843,235217701760000
27844,235236164620000
27845,235254628270000
27846,235273092710000
27847,235291557930000
27848,235310023940000
27849,235328490730000
27850,235346958310000
27851,235365426670000
27852,235383895820000
27853,235402365760000
27854,235420836490000
27855,235439308000000
27856,235457780290000
27857,235476253370000
27858,235494727240000
27859,235513201900000
27860,235531677340000
27861,235550153560000
27862,235568630570000
27863,235587108370000
27864,235605586960000
27865,235624066330000
27866,235642546490000
27867,235661027430000
27868,235679509160000
27869,235697991670000
27870,235716474980000
27871,235734959060000
27872,235753443940000
27873,235771929600000
27874,235790416050000
27875,235808903280000
27876,235827391300000
27877,235845880100000
27878,235864369690000
27879,235882860070000
27880,235901351240000
27881,235919843190000
27882,235938335920000
27883,235956829450000
27884,235975323750000
27885,235993818850000
27886,236012314730000
27887,236030811400000
27888,236049308850000
27889,236067807090000
27890,236086306120000
27891,236104805930000
27892,236123306530000
27893,236141807920000
27894,236160310090000
27895,236178813050000
27896,236197316790000
27897,236215821320000
27898,236234326640000
27899,236252832740000
27900,236271339630000
27901,236289847310000
27902,236308355770000
27903,236326865020000
27904,236345375050000
27905,236363885880000
27906,236382397480000
27907,236400909880000
27908,236419423060000
27909,236437937030000
27910,236456451780000
27911,236474967320000
27912,236493483650000
27913,236512000760000
27914,236530518660000
27915,236549037340000
27916,236567556810000
27917,236586077070000
27918,236604598120000
27919,236623119950000
27920,236641642570000
27921,236660165970000
27922,236678690160000
27923,236697215140000
27924,236715740900000
27925,236734267450000
27926,236752794790000
27927,236771322910000
27928,236789851820000
27929,236808381520000
27930,236826912000000
27931,236845443270000
27932,236863975320000
27933,236882508160000
27934,236901041790000
27935,236919576210000
27936,236938111410000
27937,236956647400000
27938,236975184170000
27939,236993721730000
27940,237012260080000
27941,237030799210000
27942,237049339130000
27943,237067879840000
27944,237086421330000
27945,237104963620000
27946,237123506680000
27947,237142050540000
27948,237160595180000
27949,237179140600000
27950,237197686820000
27951,237216233820000
27952,237234781600000
27953,237253330180000
27954,237271879540000
27955,237290429680000
27956,237308980610000
27957,237327532330000
27958,237346084840000
27959,237364638130000
27960,237383192210000
27961,237401747080000
27962,237420302730000
27963,237438859170000
27964,237457416400000
27965,237475974410000
27966,237494533210000
27967,237513092800000
27968,237531653170000
27969,237550214330000
27970,237568776280000
27971,237587339010000
27972,237605902530000
27973,237624466840000
27974,237643031930000
27975,237661597810000
27976,237680164480000
27977,237698731930000
27978,237717300170000
27979,237735869200000
27980,237754439010000
27981,237773009610000
27982,237791581000000
27983,237810153170000
27984,237828726130000
27985,237847299880000
27986,237865874410000
27987,237884449740000
27988,237903025840000
27989,237921602740000
27990,237940180420000
27991,237958758890000
27992,237977338140000
27993,237995918190000
27994,238014499010000
27995,238033080630000
27996,238051663030000
27997,238070246220000
27998,238088830200000
27999,238107414960000
28000,238126000510000
28001,238144586850000
28002,238163173970000
28003,238181761880000
28004,238200350580000
28005,238218940060000
28006,238237530330000
28007,238256121390000
28008,238274713240000
28009,238293305870000
28010,238311899290000
28011,238330493490000
28012,238349088490000
28013,238367684270000
28014,238386280830000
28015,238404878190000
28016,238423476330000
28017,238442075250000
28018,238460674970000
28019,238479275470000
28020,238497876760000
28021,238516478830000
28022,238535081700000
28023,238553685340000
28024,238572289780000
28025,238590895000000
28026,238609501010000
28027,238628107810000
28028,238646715400000
28029,238665323770000
28030,238683932920000
28031,238702542870000
28032,238721153600000
28033,238739765120000
28034,238758377430000
28035,238776990520000
28036,238795604400000
28037,238814219070000
28038,238832834520000
28039,238851450760000
28040,238870067790000
28041,238888685610000
28042,238907304210000
28043,238925923600000
28044,238944543780000
28045,238963164740000
28046,238981786490000
28047,239000409030000
28048,239019032360000
28049,239037656470000
28050,239056281370000
28051,239074907060000
28052,239093533530000
28053,239112160790000
28054,239130788840000
28055,239149417670000
28056,239168047300000
28057,239186677710000
28058,239205308900000
28059,239223940890000
28060,239242573660000
28061,239261207220000
28062,239279841560000
28063,239298476690000
28064,239317112610000
28065,239335749320000
28066,239354386820000
28067,239373025100000
28068,239391664170000
28069,239410304020000
28070,239428944660000
28071,239447586100000
28072,239466228310000
28073,239484871320000
28074,239503515110000
28075,239522159690000
28076,239540805060000
28077,239559451210000
28078,239578098150000
28079,239596745880000
28080,239615394390000
28081,239634043700000
28082,239652693790000
28083,239671344660000
28084,239689996330000
28085,239708648780000
28086,239727302020000
28087,239745956050000
28088,239764610860000
28089,239783266460000
28090,239801922850000
28091,239820580030000
28092,239839237990000
28093,239857896740000
28094,239876556280000
28095,239895216610000
28096,239913877720000
28097,239932539620000
28098,239951202310000
28099,239969865780000
28100,239988530040000
28101,240007195090000
28102,240025860930000
28103,240044527550000
28104,240063194970000
28105,240081863170000
28106,240100532150000
28107,240119201930000
28108,240137872490000
28109,240156543840000
28110,240175215970000
28111,240193888900000
28112,240212562610000
28113,240231237110000
28114,240249912390000
28115,240268588470000
28116,240287265330000
28117,240305942980000
28118,240324621410000
28119,240343300640000
28120,240361980650000
28121,240380661440000
28122,240399343030000
28123,240418025400000
28124,240436708560000
28125,240455392510000
28126,240474077250000
28127,240492762770000
28128,240511449080000
28129,240530136180000
28130,240548824070000
28131,240567512740000
28132,240586202200000
28133,240604892450000
28134,240623583490000
28135,240642275310000
28136,240660967920000
28137,240679661320000
28138,240698355510000
28139,240717050480000
28140,240735746250000
28141,240754442790000
28142,240773140130000
28143,240791838260000
28144,240810537170000
28145,240829236870000
28146,240847937360000
28147,240866638630000
28148,240885340690000
28149,240904043540000
28150,240922747180000
28151,240941451610000
28152,240960156820000
28153,240978862820000
28154,240997569610000
28155,241016277190000
28156,241034985550000
28157,241053694700000
28158,241072404640000
28159,241091115370000
28160,241109826880000
28161,241128539180000
28162,241147252270000
28163,241165966150000
28164,241184680820000
28165,241203396270000
28166,241222112510000
28167,241240829540000
28168,241259547360000
28169,241278265960000
28170,241296985350000
28171,241315705530000
28172,241334426500000
28173,241353148250000
28174,241371870800000
28175,241390594130000
28176,241409318250000
28177,241428043150000
28178,241446768850000
28179,241465495330000
28180,241484222600000
28181,241502950650000
28182,241521679500000
28183,241540409130000
28184,241559139550000
28185,241577870760000
28186,241596602760000
28187,241615335540000
28188,241634069110000
28189,241652803470000
28190,241671538620000
28191,241690274560000
28192,241709011280000
28193,241727748790000
28194,241746487090000
28195,241765226180000
28196,241783966050000
28197,241802706720000
28198,241821448170000
28199,241840190410000
28200,241858933430000
28201,241877677250000
28202,241896421850000
28203,241915167240000
28204,241933913420000
28205,241952660380000
28206,241971408140000
28207,241990156680000
28208,242008906010000
28209,242027656130000
28210,242046407030000
28211,242065158730000
28212,242083911210000
28213,242102664480000
28214,242121418540000
28215,242140173380000
28216,242158929020000
28217,242177685440000
28218,242196442650000
28219,242215200640000
28220,242233959430000
28221,242252719000000
28222,242271479370000
28223,242290240510000
28224,242309002450000
28225,242327765180000
28226,242346528690000
